trial_id,phase,region,mean_activity,max_activity,activity_variance,start_time,end_time,spike_counts,label,pca_1,pca_2
84,planning,PMd,4.507042253521127,28,31.09502082920055,245.5,247.109,"[1, 1, 1, 0, 2, 0, 0, 0, 2, 0, 10, 0, 2, 17, 28, 5, 0, 0, 0, 1, 0, 2, 0, 2, 0, 6, 8, 0, 0, 1, 0, 3, 2, 7, 3, 1, 1, 2, 1, 4, 12, 8, 0, 0, 0, 3, 3, 6, 0, 0, 7, 3, 2, 0, 4, 24, 1, 0, 3, 0, 13, 3, 3, 6, 10, 2, 1, 2, 4, 17, 0, 3, 23, 4, 5, 5, 2, 5, 10, 0, 17, 2, 11, 8, 7, 4, 5, 0, 6, 0, 3, 2, 1, 11, 2, 8, 1, 2, 5, 0, 8, 0, 9, 10, 0, 4, 1, 3, 7, 9, 13, 21, 1, 5, 1, 1, 6, 1, 0, 4, 24, 7, 13, 8, 0, 4, 8, 4, 0, 0, 2, 0, 6, 12, 0, 11, 2, 11, 7, 0, 0, 15]",0,0.4058008585851259,-0.4006848927935335
85,planning,PMd,2.563380281690141,15,9.964292799047808,248.7,249.415,"[0, 0, 6, 1, 0, 1, 0, 2, 4, 1, 4, 0, 2, 9, 8, 5, 3, 0, 0, 0, 0, 1, 0, 4, 0, 4, 4, 1, 1, 0, 0, 5, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 4, 13, 2, 1, 0, 1, 15, 1, 4, 6, 2, 1, 1, 3, 1, 3, 1, 0, 7, 2, 4, 3, 0, 4, 5, 3, 5, 7, 0, 2, 0, 1, 5, 0, 7, 1, 0, 4, 2, 1, 0, 2, 2, 2, 6, 1, 9, 0, 2, 5, 2, 1, 0, 0, 5, 5, 3, 8, 2, 3, 0, 1, 4, 0, 0, 11, 10, 1, 5, 5, 0, 10, 4, 4, 0, 0, 0, 2, 7, 1, 4, 8, 1, 11, 2, 0, 0, 11]",0,-3.2288045704898525,-0.15080181290310163
86,planning,PMd,3.063380281690141,23,15.819926601864712,250.8,251.907,"[0, 3, 1, 0, 3, 1, 2, 0, 0, 5, 9, 0, 3, 14, 8, 3, 0, 2, 1, 0, 1, 0, 0, 0, 2, 7, 1, 0, 0, 0, 2, 6, 2, 6, 1, 3, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3, 3, 1, 0, 1, 3, 4, 1, 0, 2, 23, 2, 6, 1, 2, 7, 0, 1, 9, 4, 1, 0, 2, 3, 4, 0, 1, 10, 0, 6, 3, 0, 1, 12, 1, 8, 1, 2, 5, 13, 1, 2, 0, 3, 0, 3, 5, 2, 2, 3, 6, 0, 4, 4, 1, 9, 0, 2, 7, 0, 2, 0, 3, 10, 8, 5, 7, 0, 2, 0, 0, 9, 0, 2, 6, 13, 2, 3, 2, 0, 7, 16, 8, 1, 0, 2, 1, 0, 1, 2, 10, 0, 18, 1, 0, 0, 5]",0,-1.8309158581261242,-0.8383463590847406
87,planning,PMd,4.197183098591549,26,26.17238643126364,254.0,255.707,"[0, 1, 0, 1, 2, 3, 0, 0, 1, 0, 12, 0, 4, 9, 17, 7, 0, 0, 0, 1, 1, 1, 0, 0, 0, 18, 2, 2, 0, 0, 1, 1, 0, 11, 2, 1, 0, 2, 0, 0, 15, 2, 1, 0, 0, 2, 2, 2, 0, 0, 12, 7, 3, 0, 2, 26, 6, 1, 2, 3, 8, 0, 1, 6, 16, 4, 1, 5, 4, 10, 4, 4, 17, 1, 1, 3, 2, 1, 19, 1, 17, 3, 2, 8, 5, 1, 5, 0, 2, 1, 0, 4, 2, 6, 16, 10, 0, 7, 6, 0, 5, 0, 5, 11, 0, 6, 0, 2, 2, 7, 12, 16, 1, 3, 0, 3, 12, 7, 1, 5, 4, 9, 5, 5, 3, 4, 10, 7, 0, 0, 0, 4, 2, 16, 4, 6, 1, 8, 8, 0, 0, 13]",0,-0.26157070752374867,-0.39985436841154326
88,planning,PMd,4.0,19,20.591549295774648,257.3,258.491,"[0, 0, 6, 0, 2, 1, 1, 2, 1, 4, 17, 1, 5, 18, 15, 4, 3, 0, 1, 0, 0, 0, 1, 3, 0, 5, 19, 4, 5, 0, 2, 5, 0, 11, 0, 1, 1, 2, 0, 0, 2, 1, 0, 0, 1, 6, 1, 1, 0, 2, 5, 2, 0, 0, 6, 17, 5, 4, 3, 2, 11, 2, 0, 6, 10, 5, 1, 3, 1, 12, 1, 0, 17, 3, 9, 7, 3, 1, 11, 0, 6, 3, 1, 8, 4, 1, 4, 0, 5, 1, 0, 4, 2, 6, 7, 1, 0, 6, 5, 1, 4, 0, 2, 12, 0, 2, 1, 2, 1, 10, 7, 14, 1, 10, 2, 2, 3, 2, 3, 5, 16, 3, 8, 12, 4, 5, 5, 10, 0, 0, 1, 2, 7, 4, 3, 4, 0, 17, 2, 1, 3, 12]",0,-1.373477275366103,0.33109553862011515
89,planning,PMd,3.929577464788733,32,25.079547708787945,260.3,261.627,"[0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 20, 0, 6, 19, 12, 13, 0, 0, 0, 0, 0, 1, 0, 5, 0, 3, 9, 3, 4, 0, 1, 4, 0, 8, 3, 0, 0, 2, 0, 1, 1, 3, 0, 0, 0, 2, 6, 0, 0, 1, 9, 2, 0, 0, 3, 32, 0, 7, 1, 4, 17, 3, 2, 5, 4, 4, 2, 3, 4, 14, 2, 2, 13, 1, 1, 2, 2, 1, 11, 1, 11, 2, 0, 12, 3, 2, 4, 1, 4, 1, 0, 3, 2, 4, 14, 7, 1, 7, 5, 2, 3, 0, 1, 6, 0, 2, 0, 3, 5, 9, 9, 17, 2, 8, 3, 0, 8, 1, 0, 3, 7, 3, 4, 7, 3, 7, 15, 9, 0, 1, 0, 1, 1, 12, 1, 4, 0, 13, 3, 1, 3, 8]",0,0.08043782789394058,-1.3873430808969838
90,planning,PMd,5.302816901408451,27,34.859006149573496,263.6,265.354,"[3, 2, 1, 0, 0, 0, 7, 1, 2, 4, 22, 0, 6, 16, 21, 14, 0, 0, 0, 0, 1, 3, 0, 3, 1, 12, 22, 0, 0, 0, 1, 7, 2, 13, 4, 1, 1, 2, 0, 0, 1, 5, 0, 0, 2, 6, 8, 6, 1, 7, 9, 5, 2, 0, 2, 27, 3, 4, 3, 3, 12, 0, 3, 10, 7, 5, 3, 4, 5, 15, 0, 2, 24, 1, 9, 6, 3, 3, 10, 1, 18, 2, 0, 5, 2, 3, 9, 1, 7, 1, 1, 0, 3, 3, 17, 10, 0, 7, 10, 2, 3, 1, 4, 9, 0, 5, 0, 3, 2, 12, 19, 15, 8, 13, 1, 1, 10, 11, 2, 6, 11, 7, 5, 8, 9, 7, 20, 5, 0, 0, 0, 1, 2, 8, 2, 9, 1, 16, 7, 0, 2, 18]",0,1.002045717693314,0.26230923353725605
91,planning,PMd,3.6056338028169015,19,17.15433445744892,266.7,267.886,"[1, 3, 2, 0, 0, 1, 1, 1, 0, 7, 5, 0, 4, 16, 11, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 12, 1, 3, 0, 7, 1, 0, 7, 0, 0, 0, 1, 2, 1, 6, 0, 1, 0, 0, 2, 2, 0, 0, 2, 3, 3, 1, 0, 2, 19, 5, 3, 2, 1, 8, 0, 3, 6, 4, 7, 4, 2, 4, 5, 2, 2, 15, 1, 7, 1, 3, 3, 9, 2, 9, 1, 2, 4, 2, 4, 10, 0, 0, 0, 1, 8, 1, 3, 8, 4, 1, 2, 6, 0, 2, 2, 10, 12, 0, 4, 0, 2, 2, 11, 12, 9, 2, 4, 1, 1, 10, 1, 3, 11, 9, 4, 6, 16, 1, 10, 10, 10, 0, 0, 0, 8, 0, 4, 0, 5, 0, 12, 5, 0, 0, 13]",0,-1.811348942079376,0.040194103478678835
92,planning,PMd,3.7183098591549295,18,19.49811545328308,269.4,270.973,"[1, 1, 1, 0, 1, 2, 5, 0, 1, 5, 12, 0, 4, 12, 17, 7, 3, 0, 0, 0, 1, 1, 1, 2, 1, 8, 1, 0, 0, 0, 3, 0, 2, 6, 0, 2, 0, 0, 0, 1, 3, 1, 0, 0, 1, 3, 3, 2, 0, 3, 6, 6, 1, 0, 4, 14, 3, 4, 2, 1, 9, 0, 1, 7, 13, 0, 4, 9, 3, 6, 1, 1, 11, 0, 2, 3, 2, 4, 18, 3, 7, 1, 0, 4, 3, 2, 5, 2, 6, 0, 0, 1, 6, 2, 14, 6, 0, 9, 6, 0, 5, 0, 3, 14, 0, 3, 1, 1, 2, 15, 12, 13, 6, 12, 4, 0, 17, 2, 0, 0, 16, 5, 5, 1, 1, 3, 9, 12, 0, 0, 0, 0, 2, 5, 0, 6, 0, 9, 7, 0, 0, 8]",0,-1.6971427756984776,0.28444267797488576
93,planning,PMd,4.929577464788732,29,31.98095615949217,272.6,274.217,"[4, 5, 5, 0, 4, 2, 1, 0, 0, 9, 18, 1, 10, 15, 20, 13, 0, 0, 3, 0, 0, 1, 1, 6, 0, 10, 29, 2, 2, 0, 4, 2, 0, 9, 1, 1, 1, 2, 3, 0, 4, 9, 0, 0, 0, 6, 7, 1, 0, 3, 6, 1, 0, 0, 3, 25, 5, 3, 4, 3, 13, 3, 3, 9, 13, 1, 4, 3, 3, 12, 1, 0, 12, 3, 9, 5, 1, 2, 5, 1, 7, 0, 8, 9, 0, 5, 1, 0, 1, 0, 1, 3, 8, 1, 16, 13, 0, 3, 6, 1, 2, 2, 2, 16, 0, 0, 0, 9, 4, 12, 15, 8, 4, 10, 4, 2, 15, 2, 1, 1, 19, 1, 9, 7, 3, 9, 15, 17, 0, 0, 0, 3, 1, 4, 5, 11, 0, 17, 7, 0, 2, 11]",0,0.7983501911668166,-0.2770885389224263
94,planning,PMd,4.126760563380282,19,22.44872049196588,275.8,277.097,"[1, 0, 0, 1, 2, 1, 1, 0, 0, 6, 19, 0, 6, 14, 14, 7, 2, 2, 0, 1, 0, 2, 0, 0, 0, 6, 11, 0, 3, 0, 0, 1, 1, 11, 1, 0, 2, 0, 1, 1, 0, 0, 1, 0, 5, 6, 4, 5, 0, 1, 5, 3, 2, 0, 4, 16, 3, 7, 3, 3, 14, 1, 4, 5, 17, 3, 2, 4, 1, 7, 2, 1, 5, 0, 6, 0, 2, 0, 12, 0, 13, 1, 0, 17, 4, 1, 8, 1, 4, 1, 3, 0, 8, 3, 11, 10, 0, 4, 6, 1, 6, 0, 4, 17, 0, 2, 0, 4, 1, 9, 12, 7, 4, 7, 3, 3, 13, 4, 0, 1, 11, 7, 7, 10, 4, 8, 19, 13, 0, 0, 0, 0, 3, 4, 1, 12, 1, 10, 2, 1, 0, 9]",0,-1.1868606593347253,0.438728305986633
95,planning,PMd,5.852112676056338,33,40.05559412814918,278.6,280.5,"[1, 3, 0, 0, 2, 1, 9, 0, 0, 5, 33, 0, 3, 11, 21, 6, 1, 0, 1, 0, 2, 0, 0, 3, 1, 12, 20, 9, 4, 2, 1, 6, 3, 13, 1, 5, 1, 0, 1, 0, 5, 8, 1, 1, 2, 5, 5, 4, 1, 4, 11, 8, 2, 0, 4, 27, 5, 8, 3, 9, 17, 0, 7, 5, 11, 3, 4, 5, 4, 9, 2, 1, 7, 5, 9, 3, 3, 2, 19, 0, 15, 4, 3, 12, 5, 2, 9, 0, 9, 0, 4, 3, 13, 4, 25, 20, 0, 4, 7, 1, 6, 1, 2, 18, 0, 3, 2, 5, 3, 10, 19, 13, 0, 4, 3, 4, 14, 3, 0, 2, 19, 8, 13, 13, 4, 19, 12, 16, 3, 0, 0, 1, 2, 10, 3, 11, 0, 17, 7, 0, 4, 7]",0,2.2004360614170797,-0.13819458466778264
96,planning,PMd,4.02112676056338,19,19.203779012100775,282.1,283.161,"[1, 0, 13, 2, 3, 0, 2, 2, 1, 3, 19, 3, 11, 14, 17, 5, 1, 1, 7, 0, 0, 2, 1, 8, 0, 7, 5, 0, 0, 0, 1, 3, 2, 17, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 4, 5, 0, 1, 4, 4, 0, 1, 3, 13, 2, 10, 4, 1, 11, 0, 6, 6, 9, 1, 2, 9, 4, 15, 1, 0, 7, 0, 4, 4, 3, 4, 10, 0, 4, 2, 0, 10, 4, 3, 5, 0, 4, 0, 0, 2, 1, 3, 7, 3, 7, 13, 2, 4, 9, 0, 5, 7, 0, 2, 1, 0, 1, 13, 5, 16, 0, 4, 2, 6, 10, 2, 2, 3, 9, 2, 7, 2, 5, 7, 11, 11, 0, 1, 0, 1, 1, 9, 4, 3, 0, 8, 4, 0, 2, 14]",0,-1.44586161610859,0.31716005080968657
97,planning,PMd,3.992957746478873,21,19.697133505256893,284.5,285.892,"[0, 1, 0, 1, 2, 0, 4, 0, 1, 2, 9, 0, 2, 16, 16, 8, 3, 0, 0, 2, 1, 3, 1, 0, 0, 8, 5, 0, 1, 1, 1, 3, 1, 8, 3, 0, 0, 2, 3, 0, 0, 6, 0, 1, 2, 6, 1, 4, 0, 3, 6, 4, 0, 0, 1, 21, 3, 6, 2, 3, 9, 1, 1, 6, 8, 4, 0, 3, 3, 5, 2, 0, 15, 1, 6, 3, 1, 8, 15, 1, 7, 4, 6, 7, 13, 2, 9, 0, 4, 2, 0, 2, 4, 3, 9, 8, 0, 6, 5, 0, 5, 0, 10, 13, 0, 1, 0, 2, 5, 9, 14, 17, 4, 4, 1, 1, 9, 0, 0, 4, 13, 5, 2, 8, 0, 7, 11, 9, 0, 0, 0, 4, 2, 7, 3, 8, 0, 17, 5, 0, 0, 7]",0,-1.2442354175347763,0.039133765370427974
98,planning,PMd,5.232394366197183,31,41.8403590557429,287.4,289.238,"[0, 1, 0, 4, 0, 3, 5, 0, 4, 2, 31, 0, 2, 13, 15, 5, 2, 0, 1, 3, 0, 3, 0, 0, 1, 15, 15, 0, 0, 0, 4, 3, 0, 9, 4, 2, 0, 0, 3, 0, 5, 2, 0, 0, 0, 8, 6, 5, 0, 1, 2, 5, 1, 0, 1, 25, 3, 4, 1, 6, 15, 1, 2, 6, 12, 0, 2, 4, 2, 11, 1, 0, 9, 0, 9, 3, 3, 3, 20, 0, 20, 3, 5, 22, 11, 0, 2, 2, 7, 3, 2, 1, 8, 4, 12, 5, 0, 0, 6, 0, 6, 0, 8, 10, 0, 6, 0, 2, 1, 9, 22, 13, 12, 18, 6, 0, 22, 6, 1, 2, 8, 2, 13, 11, 1, 23, 12, 7, 0, 0, 0, 1, 3, 9, 8, 10, 0, 25, 5, 0, 1, 19]",0,1.7626479123830774,-0.18925143839424677
99,planning,PMd,4.183098591549296,20,25.093235469152948,290.8,292.361,"[7, 6, 4, 0, 1, 3, 0, 1, 0, 2, 13, 0, 2, 17, 19, 10, 2, 0, 0, 0, 0, 0, 0, 0, 1, 6, 13, 0, 2, 0, 1, 1, 0, 8, 1, 6, 1, 1, 0, 0, 1, 2, 0, 0, 1, 3, 4, 2, 0, 3, 2, 2, 3, 0, 2, 19, 4, 1, 4, 2, 14, 0, 2, 8, 9, 0, 2, 2, 1, 12, 1, 0, 20, 0, 5, 1, 2, 4, 17, 0, 12, 3, 1, 14, 1, 1, 7, 0, 2, 0, 0, 2, 2, 3, 15, 3, 0, 6, 6, 0, 10, 0, 7, 7, 0, 3, 0, 10, 3, 10, 14, 14, 5, 9, 4, 5, 7, 6, 0, 5, 6, 2, 15, 5, 2, 3, 13, 17, 0, 0, 1, 2, 1, 7, 2, 8, 0, 15, 1, 1, 5, 8]",0,-0.8990797566877151,0.38516525524972656
0,execution,M1,6.71830985915493,33,51.17417179131127,1.413,3.421,"[7, 13, 8, 1, 2, 1, 5, 0, 3, 0, 21, 0, 5, 13, 3, 8, 6, 1, 1, 1, 0, 8, 0, 0, 0, 14, 21, 1, 0, 0, 3, 12, 3, 18, 3, 3, 0, 5, 0, 2, 15, 6, 0, 2, 0, 13, 6, 3, 2, 3, 15, 11, 7, 3, 2, 33, 8, 16, 5, 2, 10, 0, 10, 15, 17, 2, 0, 3, 12, 24, 6, 1, 20, 5, 5, 2, 10, 4, 23, 1, 32, 5, 0, 9, 1, 4, 16, 0, 11, 5, 1, 2, 2, 3, 8, 11, 8, 6, 11, 2, 4, 1, 4, 12, 0, 3, 0, 5, 6, 15, 15, 8, 9, 8, 10, 4, 30, 0, 3, 16, 32, 11, 7, 9, 0, 8, 21, 12, 0, 1, 0, 2, 1, 4, 7, 12, 3, 8, 5, 0, 0, 7]",1,3.3797965496333733,0.5677730176574468
1,execution,M1,4.880281690140845,27,26.626512596707,4.324,5.631,"[2, 0, 3, 0, 2, 0, 2, 0, 1, 3, 20, 6, 17, 9, 2, 3, 2, 0, 0, 1, 3, 6, 0, 1, 0, 9, 6, 0, 0, 1, 6, 12, 1, 17, 2, 1, 1, 0, 0, 0, 4, 3, 1, 1, 1, 4, 5, 8, 4, 8, 5, 8, 4, 0, 9, 12, 15, 7, 8, 6, 8, 0, 5, 3, 6, 1, 2, 3, 3, 8, 5, 0, 15, 2, 4, 0, 1, 5, 17, 0, 14, 1, 7, 5, 7, 1, 15, 0, 4, 0, 2, 3, 1, 4, 5, 6, 1, 8, 9, 1, 9, 0, 6, 9, 4, 5, 0, 1, 5, 10, 12, 18, 6, 16, 1, 0, 9, 2, 2, 27, 16, 2, 11, 5, 0, 8, 15, 13, 0, 2, 0, 4, 1, 6, 3, 11, 1, 8, 2, 0, 0, 9]",1,0.25549092175692617,-0.13481277943536354
2,execution,M1,7.936619718309859,46,67.63682801031543,6.54,8.536,"[1, 9, 11, 0, 1, 1, 1, 0, 7, 3, 29, 2, 13, 17, 10, 7, 4, 1, 2, 0, 2, 4, 1, 5, 0, 14, 2, 6, 2, 1, 13, 6, 2, 14, 4, 5, 0, 6, 0, 1, 11, 14, 1, 9, 1, 6, 6, 5, 4, 6, 7, 16, 10, 0, 8, 18, 12, 32, 7, 5, 8, 0, 15, 10, 13, 2, 4, 7, 10, 16, 2, 0, 26, 2, 6, 1, 6, 4, 23, 1, 46, 5, 1, 9, 5, 7, 29, 0, 8, 2, 2, 0, 0, 12, 4, 17, 18, 16, 11, 2, 6, 0, 8, 12, 0, 14, 2, 2, 7, 10, 13, 5, 13, 16, 19, 5, 11, 1, 3, 22, 40, 12, 12, 18, 0, 18, 26, 5, 0, 1, 0, 6, 5, 9, 7, 27, 2, 14, 8, 0, 0, 13]",1,6.309874837295377,-0.1861007304976304
3,execution,M1,5.232394366197183,22,27.15021821067248,10.259,11.746,"[6, 2, 13, 0, 0, 1, 1, 2, 3, 0, 14, 0, 4, 17, 5, 3, 8, 0, 0, 0, 0, 1, 0, 0, 0, 14, 12, 0, 3, 2, 0, 12, 1, 12, 2, 0, 0, 1, 0, 1, 13, 8, 2, 0, 1, 14, 5, 7, 1, 3, 9, 22, 3, 0, 8, 21, 18, 8, 8, 1, 12, 1, 4, 8, 10, 1, 0, 5, 5, 20, 3, 0, 11, 1, 4, 6, 1, 6, 9, 3, 13, 6, 1, 5, 5, 5, 9, 0, 7, 0, 3, 0, 1, 12, 2, 6, 8, 7, 11, 7, 3, 0, 4, 4, 4, 15, 0, 1, 6, 10, 12, 12, 11, 6, 12, 7, 11, 3, 2, 14, 12, 7, 6, 3, 0, 1, 13, 12, 0, 1, 1, 1, 0, 5, 5, 10, 0, 5, 3, 0, 0, 11]",1,0.02162893314876642,0.7549304834491966
4,execution,M1,5.422535211267606,27,35.13132315016861,13.225,14.706,"[0, 0, 7, 0, 3, 0, 0, 1, 3, 0, 24, 3, 7, 4, 9, 5, 3, 1, 1, 4, 1, 1, 0, 3, 0, 8, 8, 0, 0, 2, 5, 3, 0, 9, 5, 4, 2, 2, 0, 5, 11, 6, 1, 6, 0, 12, 4, 10, 0, 1, 16, 9, 5, 0, 5, 24, 27, 11, 4, 1, 10, 0, 2, 7, 7, 0, 0, 2, 5, 13, 0, 0, 16, 3, 4, 7, 4, 13, 10, 2, 27, 2, 0, 8, 6, 3, 15, 1, 5, 2, 0, 2, 3, 11, 6, 9, 7, 11, 9, 2, 6, 0, 6, 6, 0, 3, 0, 1, 2, 3, 22, 15, 9, 1, 3, 0, 11, 0, 4, 19, 18, 3, 6, 2, 0, 5, 18, 8, 2, 0, 0, 13, 3, 11, 9, 11, 0, 13, 4, 0, 0, 13]",1,1.0879543898027852,0.3361373532470883
5,execution,M1,4.859154929577465,31,26.318190835151754,16.011,17.551,"[2, 4, 6, 2, 1, 3, 4, 0, 4, 2, 21, 5, 6, 4, 5, 3, 2, 1, 0, 0, 2, 5, 0, 1, 1, 6, 7, 0, 0, 1, 3, 7, 0, 14, 5, 7, 0, 2, 0, 0, 4, 4, 2, 5, 0, 5, 3, 8, 0, 0, 8, 6, 7, 0, 7, 16, 6, 7, 0, 3, 2, 1, 6, 4, 11, 3, 2, 3, 5, 9, 4, 0, 15, 4, 6, 4, 3, 4, 8, 0, 31, 3, 0, 8, 2, 6, 10, 0, 5, 2, 5, 0, 1, 8, 4, 7, 4, 7, 14, 4, 4, 0, 3, 7, 0, 7, 1, 2, 3, 2, 13, 3, 7, 8, 13, 2, 12, 1, 2, 22, 25, 9, 4, 12, 0, 11, 16, 5, 2, 0, 0, 1, 1, 7, 12, 9, 2, 5, 6, 0, 0, 9]",1,0.6001669966185444,-0.6949752242693037
6,execution,M1,5.204225352112676,20,29.218855385836147,19.085,20.626,"[3, 8, 16, 0, 1, 1, 0, 1, 9, 0, 12, 0, 3, 19, 5, 4, 6, 3, 0, 1, 0, 3, 0, 0, 0, 8, 19, 0, 1, 2, 2, 12, 0, 16, 6, 1, 1, 7, 0, 1, 14, 15, 1, 2, 1, 11, 3, 10, 0, 4, 14, 5, 3, 1, 4, 19, 17, 16, 7, 2, 14, 0, 8, 11, 10, 1, 1, 7, 4, 7, 4, 0, 13, 0, 3, 3, 4, 4, 11, 0, 15, 4, 0, 4, 6, 2, 20, 0, 7, 1, 2, 0, 0, 4, 3, 4, 5, 6, 9, 7, 2, 0, 3, 8, 2, 6, 1, 3, 1, 12, 19, 9, 10, 5, 7, 2, 13, 3, 4, 18, 19, 7, 3, 1, 0, 4, 9, 7, 2, 1, 0, 1, 1, 3, 2, 11, 0, 3, 3, 0, 0, 10]",1,-0.05640254865771285,1.0487334012359488
7,execution,M1,4.661971830985915,24,26.35052568934735,22.263,23.651,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 3, 24, 4, 9, 9, 3, 7, 5, 3, 0, 0, 0, 6, 0, 0, 0, 5, 14, 0, 0, 1, 8, 7, 0, 2, 2, 3, 1, 3, 0, 0, 2, 2, 0, 4, 3, 20, 3, 8, 1, 6, 16, 12, 3, 0, 2, 18, 10, 4, 1, 1, 11, 0, 9, 8, 5, 1, 1, 2, 2, 9, 4, 0, 21, 1, 4, 3, 2, 2, 13, 0, 13, 2, 3, 6, 2, 4, 9, 0, 7, 1, 2, 0, 0, 7, 4, 10, 3, 9, 18, 2, 4, 0, 2, 6, 1, 5, 0, 2, 3, 8, 15, 8, 13, 6, 4, 1, 12, 9, 4, 15, 13, 4, 10, 0, 0, 2, 16, 8, 0, 0, 0, 4, 3, 4, 5, 8, 3, 7, 4, 0, 0, 15]",1,-0.16949521095148423,0.14138678066358004
8,execution,M1,4.838028169014085,26,24.403342590755805,25.536,26.971,"[0, 1, 2, 12, 0, 2, 1, 0, 0, 1, 26, 5, 18, 6, 12, 3, 5, 1, 2, 1, 5, 3, 0, 3, 8, 9, 8, 0, 1, 0, 5, 4, 0, 7, 2, 0, 2, 1, 0, 1, 7, 2, 1, 0, 0, 5, 7, 6, 0, 7, 11, 7, 1, 2, 13, 12, 2, 7, 12, 2, 12, 0, 13, 11, 6, 2, 3, 6, 4, 9, 3, 1, 12, 4, 2, 1, 4, 5, 12, 0, 17, 0, 1, 7, 1, 6, 11, 0, 3, 1, 1, 0, 3, 3, 3, 10, 2, 7, 6, 0, 6, 0, 2, 6, 1, 6, 0, 1, 3, 10, 17, 6, 6, 6, 6, 1, 20, 4, 1, 10, 18, 4, 6, 10, 0, 2, 16, 12, 0, 0, 3, 3, 12, 8, 2, 5, 4, 8, 3, 0, 0, 6]",1,0.0015536532997513968,-0.06525309631880533
9,execution,M1,4.915492957746479,26,24.387224756992655,28.195,29.641,"[2, 5, 5, 12, 5, 2, 1, 0, 0, 2, 22, 1, 9, 6, 13, 7, 3, 1, 1, 1, 5, 4, 1, 7, 5, 13, 14, 0, 1, 0, 6, 0, 0, 17, 1, 2, 1, 6, 0, 0, 4, 4, 0, 0, 1, 4, 11, 1, 1, 4, 9, 6, 5, 4, 4, 14, 5, 6, 5, 3, 8, 0, 16, 4, 8, 2, 3, 5, 4, 11, 2, 0, 12, 3, 6, 2, 3, 2, 12, 0, 26, 3, 0, 8, 6, 5, 14, 0, 12, 2, 1, 0, 5, 4, 17, 6, 5, 7, 5, 1, 1, 0, 4, 5, 0, 4, 0, 1, 3, 12, 14, 8, 8, 9, 11, 0, 15, 0, 1, 2, 16, 1, 3, 5, 0, 9, 7, 11, 0, 0, 3, 1, 2, 5, 6, 6, 2, 6, 4, 0, 1, 10]",1,0.04541536982230474,-0.02109367296059985
10,execution,M1,5.119718309859155,24,29.71101963896052,31.547,33.036,"[0, 0, 2, 1, 4, 0, 0, 0, 0, 0, 18, 0, 7, 5, 9, 12, 3, 2, 2, 1, 9, 3, 0, 3, 2, 8, 19, 0, 1, 0, 2, 2, 0, 12, 1, 2, 1, 3, 0, 2, 3, 2, 1, 0, 0, 8, 0, 2, 4, 2, 9, 4, 1, 1, 5, 20, 1, 5, 1, 4, 11, 0, 12, 6, 7, 3, 3, 15, 4, 13, 5, 3, 17, 1, 4, 1, 3, 5, 16, 0, 22, 3, 0, 7, 1, 12, 12, 3, 13, 2, 2, 1, 4, 7, 10, 9, 5, 8, 14, 1, 2, 0, 2, 9, 0, 9, 0, 0, 5, 11, 11, 6, 11, 14, 12, 1, 11, 10, 6, 8, 24, 6, 6, 2, 0, 1, 18, 13, 0, 0, 5, 3, 2, 10, 2, 8, 1, 4, 1, 0, 1, 18]",1,0.30038956810423456,0.46722552968551395
11,execution,M1,4.640845070422535,25,27.089317595715144,34.873,36.226,"[0, 2, 2, 0, 1, 1, 0, 0, 0, 0, 7, 0, 8, 7, 8, 5, 0, 2, 0, 0, 1, 3, 0, 0, 0, 12, 14, 0, 0, 1, 0, 20, 0, 7, 1, 0, 0, 8, 0, 0, 5, 5, 1, 0, 5, 9, 4, 5, 0, 12, 10, 6, 4, 2, 3, 13, 14, 8, 6, 3, 2, 0, 5, 2, 12, 2, 1, 3, 9, 14, 2, 0, 12, 2, 8, 0, 0, 3, 10, 1, 18, 5, 1, 5, 4, 4, 22, 0, 11, 5, 1, 3, 2, 8, 1, 12, 1, 1, 7, 7, 9, 1, 5, 6, 1, 2, 0, 4, 4, 13, 14, 7, 7, 8, 2, 1, 25, 0, 0, 12, 17, 5, 11, 7, 1, 3, 8, 10, 0, 0, 0, 0, 1, 6, 1, 6, 1, 13, 1, 0, 0, 16]",1,-0.04275383661379193,0.00757325467183694
